customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
a6578491147295b1ff31962e01ed8a13,8cd6cfbf17b6146cbd4c8eafb669efd5,9291,santo andre,SP
ff7920f10be4fe1845f0f029ec67bb9f,39afbf6a74f327b36e94ba08376a6029,47400,xique-xique,BA
ae33b3fd78146ded26175b92f8890b58,c9dffbb3afd5769a4c0d5a9d71603902,8694,suzano,SP
1722422d4c5041e9c2157a76461fc2a5,8e83592cfac940307a4f9b8ec245157d,4334,sao paulo,SP
fd3af103b28dd473810b5f00d7f43226,0d322d78465c69d36cc9bc14ac869900,76400,uruacu,GO
28da6d6b120a1ac64b7e1ed3a287c336,8db4ef610cfc6beff12d2ab8942d6e1f,20270,rio de janeiro,RJ
6a62a87141a2d2f37d565bab22fda161,342c550cbc7c85e0985fc552c30386eb,5546,sao paulo,SP
0b280cd2ad379473688c1be86b9056e7,cbd059178a127dc1fe0171c00e743630,5542,sao paulo,SP
083e2b1ff42c5edf19de624a88fe80ec,6e31fbbf8fab8292ce3539ade13d31a4,59213,japi,RN
c72a2535917c69cffe7135677632702a,fae8e2a6ad5578e55fc3bd34e1616ca2,35680,itauna,MG
2cd4fd79fa21cdab9cc8a7de105555ac,79aaa40216d464f6571c1ade510d094d,13060,campinas,SP
35e42ff7aa123e24e46282f1ad57e517,2c7805e71918f3ee4591674ad25cb19b,4257,sao paulo,SP
45bc2236e861a17b1c41d3d635ba0e35,2ddc001b620bd90d0f4378cfde1db887,6126,osasco,SP
3033498ec1047e6944f31409dfcdd579,447cbda062c49d5c639f8f2021bcb1d7,36085,juiz de fora,MG
23227f94be082fdbf86795983cd4ff4f,a739e18da2ae060751cb8cff6313d729,2615,sao paulo,SP
55a8e20a0cd1dff15232a9a6cb339e58,0f7401a91fd492f6ba9c998ecbdde763,26175,belford roxo,RJ
9daf87c91695d8cf63286463cdc69191,121037d818f2d8cc570a32546c7801fe,29122,vila velha,ES
cb0ff3021c7b4f63e2e80cb116569537,805a17599708b81dfde688fbfd108029,97610,sao francisco de assis,RS
c118045fa1e7f9e09a5eed9130c253c8,d55f091660e6c6fff71317c46e67212f,4078,sao paulo,SP
616746b19f1e1a46d1f61d3d9fa08bce,10407344bb5d7f2c0f855f00aa03a256,7070,guarulhos,SP
31bb23e87b9ced322c87a42677a4723a,8de0e7de3b9206260785e2801ad4174c,13348,indaiatuba,SP
aa147152bc4793a11d68ff46f5048f3c,0997d36df2226f690af0ad9b83be5557,14750,pitangueiras,SP
d226fa8846cd0fb905b59b9dcff9002d,9b9f4dcd22437fefb99dbbcc129dae01,23520,rio de janeiro,RJ
ddb1eba2d5a60486026e74e899e57b53,f69d58eed2c84ede7937a8caf953d786,28640,carmo,RJ
1052e334b46dd1e9876946d6372a363e,c933181d09535cb6bdfb1c0160323bd9,65365,ze doca,MA
eb3ae87718e44bcc08735499926d839a,c42e856d89c0bc91a5a0da38a528b615,7170,guarulhos,SP
dcd40f3746fb8ee4fa0fab8dc6c2d222,b97b7e6d034e5fa44c9a1606e91eeecf,14026,ribeirao preto,SP
72788081fffc9ef714b9ba0e5c21e7d5,604a2d4c691fa883f0f8720ec32df7ea,13846,mogi-guacu,SP
b031d0752ca02dd1a780af8278140571,ee1b69039bd20877692d8622dedbc3ec,9370,maua,SP
5a45b62097021e8329b56d929aa1b6fc,7d57f9dcc78e2bf307e6f830b506674f,17900,dracena,SP
870adbb0525043aafd98bf1fa4660515,0e72e30fbb86f2e5be20fdb26f476155,24110,niteroi,RJ
2fe74cd469ff73b77342fc789332b598,dbf9a448b02e33487b11d7e2ab34d26c,21215,rio de janeiro,RJ
7ef43c3eb0d94e1f5e0a49b2f3bc34a9,8405f731b36baec7dfc9501225f9b117,3034,sao paulo,SP
43eb99f58b7ab10c0d125728f50e9427,40e9c092e3af19ca08a4e90d31340b3e,4376,sao paulo,SP
a0474d5c284634e68266e32c11deb9b8,e482ebcde0089f879abe0634322f17fa,28970,araruama,RJ
49bfff17c9d66763eb474bce40c414fc,c4826f7bbaae77563603cb985322875f,6412,barueri,SP
0403515b897169ea1b001e4ea602bf84,4977be3752099d95236a84a0be07e02e,28680,cachoeiras de macacu,RJ
d2f5dc6c6f4bf3e6c848267c6b63d6a0,ba8e4563ffa217bd76e723e5dc0266cf,59695,barauna,RN
96fc32169071d688c5699248a7446266,2a00867580df286f5cb7319c089dc615,14160,sertaozinho,SP
3b1fc045609252174df7a4a59655c4eb,8cc7c9ff3789bd961c3e8ec4e82e1751,20211,rio de janeiro,RJ
be279ff076ad2fa8bda5c64b5e778c97,bed2c14a3f62f55053c86f8c46224993,59071,natal,RN
7fb60bfe0fc82857d599d184dcbb92e5,10c3646245aa186ff64a30496d52b506,35570,formiga,MG
24ee1aafc38ba4ae08741da0bd57520a,73b44df1a4441ad7605dfa49624655bc,94480,viamao,RS
8451a9eb6b84b9f11b3505693cb6f838,61db1b8cb5389823ad0d2b60341276d9,89136,rodeio,SC
9c6ea4e6fbcff50e788a14bd67a29022,060874c9cbadb6df3d73ddea97e55bf7,45200,jequie,BA
33aa91edcf7c42a51f4c56d15586bfde,cb36d0f12c99d07935b706269045f613,96200,rio grande,RS
f145cc75412500f2dbe71a57c2d4dc9f,202b08b868653c0c5302dae190ac7e74,39467,juvenilia,MG
3aa2c129bd23bcce61a0683c4460860b,4a858d3e945b66b74a3b87cd245338a8,37757,poco fundo,MG
252958ad9cd878e5fd02fdbae229fcf4,2a756a1116ed48189353ec50150b6d3e,8030,sao paulo,SP
355767124591b6224d962485bd1fa883,cd3fbd4a3cda325fe5aabf4b66cc4998,8440,sao paulo,SP
1fef69d2c1caa29efde6334f753dc41a,c0ab0c71f36879a7e904700157a6d88c,13905,amparo,SP
e8f6f2dc565be3effe09647d2aa8d8fb,1bb986e8abaa9271acdc815a41b02528,88880,lauro muller,SC
bfbaa776ca378a2d38584020bbb3cec2,0aad2fc81bc37dbf743d4f049989d220,18050,sorocaba,SP
c43867621bf95a848e59bbbf9dbcad01,190163aceaebe9df326fbcd767aa91c7,26433,japeri,RJ
e72d7c42e6184c4f88acbfa547d77a0d,bfd797587c7e3c9abbce7545494cbfb1,2714,sao paulo,SP
e98d0483706d491ab3da6b233a1a87b0,2e5e4750ae1b10f13eba20047a0a2523,8130,sao paulo,SP
54b307e9a6121f572faef4f220fbac3a,813585153cd8b4b6c06e576d818ec985,2802,sao paulo,SP
1dcf37da2946cd5a450289683d39887b,20fdad45aed5ae04cce21af8f56cc98f,5432,sao paulo,SP
168a3986b2659eb86cf4738f5b50575c,9042420e17b325e74ea6ec6bd1749672,19910,ourinhos,SP
246fdbb2a404aaee6bb5d93190dbf7e0,18fe8848721297d7931b46ff9e6c4bfb,20551,rio de janeiro,RJ
25132871ae2b537453a598c4156ae8c5,17d9e5fb389aa6a163f1bc7d8b1510f6,1550,sao paulo,SP
77cd9974fb0d6d686e5f69e13b621419,1b9d809f6e14eaa16075435fff033fb5,4139,sao paulo,SP
1289201b73b7e479785043d9b402febf,a6526803f9f8b43bc69842e99cadc914,64056,teresina,PI
1b7df49ea5442a59b332500d68024210,20c668a2f8a30514b475d091b1588872,55450,lagoa dos gatos,PE
d58d04003ac810adac58890472e3a443,788313d21c3507fe890921f6e17aa679,11070,santos,SP
64c3b046e53fead1e450ccccfbe966a6,429e518ce8df99be0112d0a03be13c15,6900,embu-guacu,SP
181b56f69c22bcb0ceeceba56c06d239,370cd3b09ea745fe047fd11db7430441,53370,olinda,PE
d2dacbeeaec5aa8722102ff00b782580,1ba7e2fe9ad84553996f4eb8d495782f,64020,teresina,PI
4c047a7a1169d69034904b2fb4abb348,1374dc8d69e00b2749f27505a5eb4e2d,2859,sao paulo,SP
7557541c9c578082c892cf185c3b0b47,,8980,nossa senhora do remedio,SP
b698ea7fde13101fa5b6fb1382b4e112,,3162,sao paulo,SP
5ab696699d0dd980f653aa7ff7f4242a,33efb0e16539401859f72fc62bfdadbb,13710,tambau,SP
d44661372e501386cce8554861971115,5ad96d7a95788923e8ff455366a90015,12285,cacapava,SP
ac9fc6d2a60feb9bd19d1c24370c5107,de3a5867d30695249b77f9ba742ce30b,35501,divinopolis,MG
4236ba0e8837211a7c2d22719c96bf86,b525978184c53a6051f72e2343ffce0e,11065,santos,SP
7dab920e35ce0d5b1139e8999423fcc1,5df965670962764c4bb2dbd1ef8019a3,14620,orlandia,SP
93bd1798196b062dcad1fad2d80b6357,ad84eb40bebc0b761bbef7edd1e28d93,75901,rio verde,GO
17be06cc0afabcda984a489259f61d42,62a90409f4c921a01d4422c4f79a0543,71660,brasilia,DF
673c306944b76773b1ec7b6714ea754d,91f15ef4db3006a762bc7e46aa544393,90480,porto alegre,RS
7bef0b4674da88edebc39071240600b4,f13d52604bb35cd3e253bee5b28a4386,58220,bananeiras,PB
416d7934b96e1c5d46b332d32ee0e356,6a3edb309612a38197be6e1bcb0d3dea,36918,sao joao do manhuacu,MG
dce0014426964924f9564758e4fadcbf,6ca7990c03b703e57401911433372d1e,99560,sarandi,RS
531becfc93ec1ae0c830d67da0a594b7,fc7683f4360d5c92a160d386f568b6db,96065,pelotas,RS
5cc51e6ea1924baaac699d04adb7f3f3,4cec463e3833669772b6d2efeb2aa058,4772,sao paulo,SP
4e301353a2036c4e1a67bf0c259850f2,45f920c528716a2b9bbdcb7c8405122e,13465,americana,SP
bbf5e98dabf1bdac752afc68f8032bda,13aba123512eef450a11646c572fccca,29949,sao mateus,ES
eac1c5147416e3773dc2b3ed66098363,a4c55054e0dae2349c3f07803084a479,9240,santo andre,SP
062184594d2f701642d78351528e8592,4a523acb002d650ef0738916f939df50,36415,congonhas,MG
e0122fe0b17a97af3a4e8b5580a06bb1,bf0754bdfa216fb85c2c68b121356b29,3951,sao paulo,SP
a7961e607552d0cebcc486ef283b4c47,3f0454458b119008c146b74030cb324a,12630,cachoeira paulista,SP
cb20df3c23dabff46478995c1701f441,14dbedc7240fbbb72a8aaf4d8fff9629,70757,brasilia,DF
057adf4557a4a3544a67ea4221b891c0,ff423b634e7bbec16b9f1466f126eb18,9170,santo andre,SP
f882d8943a6e76b0876c6affb9ac2dfb,90d06da6f94664d6339da2e47ec4f104,31840,belo horizonte,MG
0ae2a7fe487a9e59d21a1413570cae2e,7d35f5764e668c9deade51c2fd31758a,33130,santa luzia,MG
33a0ede763ee223996e200f111e33592,dfaeedb50d4f20b01551db05f8c0691d,14403,franca,SP
1a5f9e24a9605dc54ffd4eec8835be86,7cd82b098982a246bc758a0241267b80,,rio de janeiro,RJ
aa12606424f4f403f0888463eac51a04,6e6aa6f3b81188e04c900de2e6a5007d,29065,vitoria,ES
12d53177e4683bebc84096c140330369,f8a45c354372724b0217757b40c245bd,20771,rio de janeiro,RJ
89ed9f545e7adb16e072d52358423f8c,017fe3adcd1989f1ea8bac1848bd1b94,18703,avare,SP
f6cc975f9ed5f7d6d78d5f8ac711a7ac,8cfecfbbdad82f1281686a54caf46dbb,37170,boa esperanca,MG
cadcc766f52c62f7f08bbfb5712bc3ec,181d08e7dcfdac616bf321a7ca3ad0ca,77478,sandolandia,TO
04c70b7e1a619d16dbd79757e543cc59,c0c0c50de0f9c7089f7de06b69577afc,12070,taubate,SP
02bf19efae533d95c21b5e1ccc633a88,85c9cc82766d61484d4014b8f1d62dd9,4272,sao paulo,SP
d02958d0f6d506f6f18d837c8aa16268,7f95c43c439d2d15474b0cb283b4a0e6,13874,sao joao da boa vista,SP
cecb0cabf6394829a7de181e95a08ad6,63d9c37bacc98b56edcd3779d54bb3e7,30240,belo horizonte,MG
a26e57e9f234d61b47047662377e8772,72cb8d2d4b0a5dc6ff19c4ddca2bf829,17400,garca,SP
154404292cdb376ac4da07ff6e1082ef,acd8cae6b9e396ff6d822d9493a40535,28750,trajano de moraes,RJ
d7df11c500868a6c4ca48e8252347de3,0526ed43dbc2198ab355d10ebc4b6a35,60130,fortaleza,CE
4baaaf6362f7e72690d2c85b4f6f9eff,9976a6eff003bbc0280a428ed781f0e1,70294,brasilia,DF
6f19e60a4a9f73d51b95752599f1d0cb,e04378e23b36f23f80830f070f517b0d,5187,sao paulo,SP
ef445a4c46458174d26228fea9a223ae,9ede21088a7d7e1d9e32c210cc88268a,24710,sao goncalo,RJ
42ebb2540882b272d9e0e452e2464e7e,8d98676709c5683e69a10ff87c84f58b,18520,cerquilho,SP
cbf01abca3c8356551f3588db955256e,db8c32865a1c114d946cce8bacac834e,13690,descalvado,SP
dddb02c034b32280ebb8b9f74ca209ed,85f29d8214d1eeb6d677db1c14489157,55006,caruaru,PE
46e69377adf8857c9ce9c568ba073b06,04120e49b42d9188cee40d96521d9893,12286,cacapava,SP
afd087e97215a023e1b25a1d3b820218,291d020953194db1b8578ff8d9959c62,16980,guaracai,SP
e26479d04765d65d6a871173f38ff5a9,552fc05a13d28356a38e8b13f64cbe4f,76710,aruana,GO
194217f100c929d041ca22c943cbd3b9,41a5aaeee13791d4c3b60aea6b8f800a,4671,sao paulo,SP
73464d896b5905196286e7edefa9840f,3ed5ee72812f14afefbf03c357c56684,58380,inga,PB
834159b7ec167f3ad1ace27a60a545fb,96a297162b4d82e37dea33271fe02b11,89190,taio,SC
6719f20371d31cb16a4b76b7e2d1cfe3,038c91bf6f1bb33c46694bae8e74dee6,99830,gaurama,RS
bf56aa6eb743bb7c169701ad0ee1bbc8,54e585d73c89a6aff19a1557eb5e9d16,89057,blumenau,SC
315f4de9cae96fc9ba58d50b778e7e58,a18aaccb94165061e9a41bf526b0ece7,38950,ibia,MG
6da16227a15e57a2242748406e95844a,af417df88fa589d65603e559ee80a22c,70737,brasilia,DF
33059e481807ac22890c53c0e553cf5c,c8fc8a6ab4b01350b57cd5c99061a212,8573,itaquaquecetuba,SP
3ffc83bdd8f4ecb0752fe9c3204b5c1e,415ac2824b13b33c13d9d0180050cb6f,4115,sao paulo,SP
ec8b4c21b7b12f71327c523fd81cba91,7cc03c08d005325866a066545987dbfe,29144,cariacica,ES
de90bb921bd5c53089b9972b56b9a553,3005a11fceeb7ff98ab451424e581af9,6172,osasco,SP
71cae8ce2f6db9655de76e212d34fe56,9aba983b0a4cf4d7130cf1709070d0f3,6473,barueri,SP
4a5c86222ec3a2871fd3585051434053,153abaf227ab00b72c6d56d2c3569c40,30670,belo horizonte,MG
a0822e7d4805f4355a0cc53939cd05a7,df0f9265d8d4d516937a2eddc8c90dec,2244,sao paulo,SP
d370d6f041fae5a0479e426d477fa3f5,7a7624599a4cb965bc69cd179b850be2,15050,sao jose do rio preto,SP
4a090bc0cc777184ea3be03e5ebe2d97,5b71ca52f13f79c2be72b2aad8755c0a,11713,praia grande,SP
e7e0c4caaf311b0d3850db36bbf6d404,47e73a2fd380ec487a3b25fa01104859,39445,janauba,MG
7b4c0d29807fae134a5035f012830fed,aeae04ea9b0b9ffeb17c9c254b2c2bca,31870,belo horizonte,MG
6f203f614778c173ade2490e6684c399,7e64f6ec6e52ccf5e45509b9949e0a28,35170,coronel fabriciano,MG
48a43e5bd9323c89b8aa768871746ebe,2eb487827f6a81edd6266b9db2413abc,36060,juiz de fora,MG
131543adb30a089bacc9f8025d1d1a4c,ddeff064f932d917f4c938cbe8f4ac35,71505,brasilia,DF
4fdbaab85bcb2657b6b6c9fea1b0ccb6,e5a197b88d04fe99fe96b95f41a686f4,8021,sao paulo,SP
a85e4012b0c95176be53ec2d87b133d3,f92e66c00c3a7c1e1864cbf1229fe574,74280,goiania,GO
f31f7ec4f3a7e88d1f8f4931494e83ca,850db6522d1e600ff42059931882b914,4718,sao paulo,SP
596838f01c8df34db964387ac5ab6333,d31c287a64b46eaa581651b6a349f58c,6053,osasco,SP
9d823bbc66d309224a2fc79014782e0d,6d54f758264b43d6ce8d84c33fbd73c1,7240,guarulhos,SP
ec12b9273efd993bc45b74cf9765571c,3f00e82898c6f4746ce5c78d9e29c7ce,78593,nova monte verde,MT
79b6cc1cb0df21abe957c9173a05eeb7,545784b22ef94d0d03f2872868c43ade,8330,sao paulo,SP
b83825b514ecfa4f2ac12b219410377a,6415a6a03e09f61409fe4509dbe0b526,11730,mongagua,SP
bbbbb2b0c3acafd69a8ce2c286802458,ff1365a18f869f23403469811572c1c3,31170,belo horizonte,MG
547d6ffb01ccfdcd3987a70bff3746d0,0be6fe889a8bc9c09d29602bf76ea1b8,12237,sao jose dos campos,SP
32b1ae50ca71feac0a21fddfa9be7d49,90c371b04a9f23fef0d88dc353c74be4,15910,monte alto,SP
6143e5df1b61e9568a5f02adbdcc9ef7,cca887781e465f3b8aaaa7046b0f1016,64760,sao joao do piaui,PI
bf0dd7877a1c9d67d1a72893b8b500f2,7cbf82d4150c259186de684823165950,97050,santa maria,RS
1127eaf6f0879e5d8d406fb70b4aa3bf,523fcd1a45edbdbe50ac7159aeb0c43b,3025,sao paulo,SP
0310d00c34f22d5e4c71fbd87c98f16a,4c096e282cd51cae8c2f4e6dbe41cc87,78850,primavera do leste,MT
b6ac8070e88a2e3a2e9550bb08aad925,f0ba3d1f31f2b7c69e82de815d768898,13411,piracicaba,SP
63b6438d1c730d87d4781b28de7ac834,3205570e65d79d6387ed7c49f178f3e1,17511,marilia,SP
58c5d9ae5381c6f89991aa8504c131c5,5379abd0aee69ba462dbfac354a5dfc0,60135,fortaleza,CE
1ca8fbb672ef5cb9bc289196bd4c3044,9081da7e753c0b9cbcda952e825d4ed9,22753,rio de janeiro,RJ
6a239e8985c0fc11d1b57b9b189f9302,e13de50b432a1c2727e6797ace190aaa,89012,blumenau,SC
7f9b9327cacf423126450240ce21a934,97acfea560d8c8b94b949936f8b241d9,42708,lauro de freitas,BA
1ab8e0c89bc86653d00e6ce606d71e18,ac9414c0e58a953e90704b68745f9105,75093,anapolis,GO
1c583bfe596440a9292e2733a2cfe1c8,503360ad85d137a3aa40025f882517d5,23898,seropedica,RJ
0a6cd5472a5da8843c9eb2237f4ad942,ab97348f0ea9c126b5465189adce22b8,32110,contagem,MG
3f2b5d8dc2d1ea6f3fe026509549773f,6ab4b267447ec31299594fecdf24e050,8420,sao paulo,SP
ff8ad2b0f0b304a4f7ecbfa76eecbbdf,acad1f23b6be16378a804784ef4c3421,13336,indaiatuba,SP
9d16c341ca16f398e709ae9ce1203049,272fb8eb2fb19932bbc3f78ac1ddf321,13216,jundiai,SP
fe196aba95e52d084e7bb60dbd8a23f1,93b4c8bdafa9877757c77b519415d274,89130,indaial,SC
fc0d9a9e8bf3d86e4162d3d417653265,19db446f263e6eba7f12d4d80ce5d308,97015,santa maria,RS
84e85061282f013a94d02fd9341bf527,76321c93cd7cca17c976619ee0b06061,24020,niteroi,RJ
b53c5c797073ad259f5b41027d9ba925,4211a57a8dba65749e153d4a8275116c,5858,sao paulo,SP
bf06e66b68359a1b2b57f347bf4d6a47,26662dc8cc613781a196621d3462d2d1,5541,sao paulo,SP
83424bcfa17339a2e25db708e54b1b26,c81791588d27decdee7825442b68b20c,2185,sao paulo,SP
19e604af45af1bc76759f2f41efd587d,9a176d6883a469743a27791158707f97,7141,guarulhos,SP
57084484e76a8290cf2c9f4968235f19,eac78cbe2347577c0999258bdee983c0,39803,teofilo otoni,MG
0dd884f71795de2277b374e5714f7102,b4e821d1470e0b442d201d391a455738,3438,sao paulo,SP
1a8634298e40d90da9a1b11d1434cf2b,734392e6ad28a23030c6d151fa2193a9,40150,salvador,BA
f420ea368e90d1796c8a75c5a65f431e,09ef00803a68d4321a1b25d4174552a0,91240,porto alegre,RS
b68970b1f72d8c9bab15252cd1f69094,04ae0d3a4945863f5612f80fb3cb9c6c,24752,sao goncalo,RJ
af65b5fb2830e00789e56d7b30e86b63,8912a04715640bd8424d068aa9649b56,36400,conselheiro lafaiete,MG
78dde783f1d86bc60a9740ff31937c39,e5defab6ae60b311ca597ce8f5a66cf9,1303,sao paulo,SP
d7ff70ab374c804ebca0bd85bc528a92,2964dcd7e8060025ce0a4a1d7a97fe27,75115,anapolis,GO
9d79b3c159727a1fccf44acd17ccd2a5,e706413ab8ea0f24e331d90182dbd897,21931,rio de janeiro,RJ
a3bbbce815da0de197a60a066006ad75,2f87ccd8d2d676d667a844ee5c6a17bd,95112,caxias do sul,RS
0ae0de8878f54a5f877f99d19ce170da,06b041f2db357e073b00599455935f27,13710,tambau,SP
2d15970d1c1a3b3671a4ad1718bc8c73,e308ebcaa4a772d62021970d05532860,97015,santa maria,RS
fe5f081eb56748482abe3a5f13f7fc43,c8a19df09b2426e04c00d66e1ff7e460,40420,salvador,BA
087877f19f6e3dd2fe0724376a2e7f8c,eeb74135e3038d55e0a4b5c2eb45e285,89199,santa terezinha,SC
4979f27f283cb0583f3e188420013a20,83069ab0275c19bc4419fb14224e9df8,73751,planaltina,GO
d247c3419a9aa4ec6ca6fd6ae2fa24fb,a5435b46270f8d38b6fb22205426a32c,45900,caravelas,BA
3db6d62286946e62a243790edb0ffc7f,c054a91d51e30816ffa37af660fef903,44340,muritiba,BA
0ffb30b4b77cd3a90d847e69fe787c33,71af5c7efa08f7cfdbe908141ce2d9b5,89036,blumenau,SC
767e04f5c232aae9f6efb7bf1fb04cf1,740c7750bdb77759e9b410eccab28793,35400,ouro preto,MG
2ab885f5c189c548b974c71966554173,472a149da00ab76966375b76601af3e3,13255,itatiba,SP
09609026e4d1557e6506bafea1da080b,3941073b88285caaa9e1762715c7db08,96200,rio grande,RS
135faf5be3b5e8705cc07b77df127bbb,9d0ef48a7d5a1b31a2ff6a09713fc24d,45987,teixeira de freitas,BA
331eaa97fcf6d1dcfd99d6e2f9eafe0b,bc55916bad50d1897af16e84b9f4625c,6149,osasco,SP
2edde661dd127e32120fa7270da3930e,63d008a30add115923da1106e88a11f5,13280,vinhedo,SP
00acc750f0c2bda99b95c4043ff1e662,308eed157c50c58cd2d795eb5f1e096a,36061,juiz de fora,MG
0b425602b5219a3697993d0d8595e414,20315d2fd2943f5ee5fd4b4cac993a7b,88806,criciuma,SC
657c0e8a6043e88070f81c66bc9cb892,aba333f8e0bf34d16b4f758af5a306dc,11680,ubatuba,SP
5585bc3f707bf7755cc669076c92b15d,612457f48abe3ae1c68158192353362a,52070,recife,PE
35de295c9053e824f7df2631a2b60b00,3f6d872672557ec732e5e12bc2dc885d,90430,porto alegre,RS
47991a53433aaa66f7847608c1fdf716,504c50c33f84b78f26c028f2f8e4a860,37925,piumhii,MG
7b371405c7e0b654edfe362e09d6a0e2,b50d00b47e3aeaf4ebad0b840921bc3a,8500,ferraz de vasconcelos,SP
860ac166573be76ffb00c3e483892094,919bf2617845a0f73acc0361cba58267,30535,belo horizonte,MG
5351615f68df64959aa713281ab51d49,3f2ce09e2715fc85c87c84f72aad5aca,20720,rio de janeiro,RJ
bea2a34b3a4d3ce446b7108e1e8b0bc0,4ea54ed88fe3f53b7a4a491530a977d9,95181,farroupilha,RS
0a11e66468367c652e30429655d26fc5,8f4b59315f664705fdf746a775cbab63,9750,sao bernardo do campo,SP
e1d4f9b115810a63ce6b0dea47172847,54b1b1bd0899346cf9dd661e96e97a2a,70650,brasilia,DF
cb5db41e85784052418ff198be6a8a80,0381896c75cb4687e87e7e1fda16d3a1,23045,rio de janeiro,RJ
3a3c8993b86f00e79c02502468c87dc1,9b90d46ad15f7c256ba481f634348888,89280,sao bento do sul,SC
451ac6258b909f1026bacd12f5a58e47,d8aa989e502c162456da4c7da11d7bc9,6763,taboao da serra,SP
e9155190b15b9ba34f65a95131cbc7b6,64af76ab0a3c046821554e75bb5420a3,85200,pitanga,PR
df5c9e02596851fcbfc98804e4108bbd,377bdfb2197d3b83c9e3f9502deabcfb,39680,capelinha,MG
0c848f157605bb2142c5ebea60f348e2,2c1e7c176d0336a1466da99b3c75d678,18560,ipero,SP
e4ad9116d37461c681fea632e47a021d,839c32321fa84b510637510d32436aff,6765,taboao da serra,SP
b5e467a2fd8bbb9e93feecceae7f4261,15ee07403c7aa3b0e895def363cc4a55,19210,tarabai,SP
220e4b027f0294fd79d2869ef67e7db6,123ae28184c9e80638e71d40e37adc27,94130,gravatai,RS
7e80aacb72987a64dfb549d34b43802d,b38838a2e47596dfee72a270515302e1,7082,guarulhos,SP
e428b952c1e0d1092005f58e3123b545,a3fe4cec12d8e56f33a80d593ede8056,79570,aparecida do taboado,MS
6ce5f54807e3a5677425dcb53f151734,50506e4bd541cf64d10b8568e5d06083,11701,praia grande,SP
c4621453a07fc947f6cbf6522aa7213f,2e366b0c6451864364bab2e7917ca1bb,9132,santo andre,SP
21a5eeb6e3adcff02126e809508dd9f7,bff57c520459c6c8a185a3bb9977eb28,23097,rio de janeiro,RJ
1af50531df15b7eb8d15a95d3fbec0f4,a81c4ffcb6346edf550157d5a0a003c4,48904,juazeiro,BA
aa91f01bcc7a30c350db6dcd5322a5fb,74cc50f19767973ff848ee8a52ca3020,3316,sao paulo,SP
78bebfa74709728a62d4a98efbde8ac0,fac8b5e914037fc2e2476783585f0769,65137,maioba,MA
2df9cae8b89e49873d8113b80efcc2fe,536a45120c7e443ad9d244872e8e06a4,13280,vinhedo,SP
5e1ae27895d0dce5388c6e9529f10840,6cdb0af66d147aaa257692164e8e39dd,11700,praia grande,SP
bd2a328b9b4edaf2c99ac219ebd7366e,6a624079d93205c12f5325b45d796fe5,37502,itajuba,MG
f16d43d5d628050388352f38cfa97c4d,8660311748ba18cadc814eb18fe8472a,21921,rio de janeiro,RJ
0089c34393989276de67746531e0df21,320388520e5f7afe7c97489ea2732796,6397,carapicuiba,SP
dfea71c7e09469934ffa20c38024d275,2d0d003e67fb56299e829ad77cb69c65,23860,mangaratiba,RJ
43186abecff556fa7c348f82d51abf06,f2abacc7fc5f774032585b02eb823d9b,5048,sao paulo,SP
e0ad0d36082194b476d7b15e1bf6d561,07dd39490fc02f43bffa332f3e02aa57,18550,boituva,SP
c4a21c97d76ce308f41aaeff48648fe2,304e7ff75ebe5745d25c7fc7d7623101,39802,teofilo otoni,MG
63f9f01b26b742afbd95beb988883c52,980fb8fce0743aca3ddaaa6a1015638b,68909,macapa,AP
5840ca4dabfc4e4eac43cdc7123390c5,012755131a5b785b0ae3291c339a9051,1516,sao paulo,SP
207767ced0a5a931ac7ab03cdc36659e,539cbe23d0b09caad7653bc782ce0e88,78075,cuiaba,MT
5c249c721eea202f6130a24ede66ebe7,bf2b29a6e7cb0502ae349de834012a6d,13060,campinas,SP
d013170b78d80c0195abeb230ec2d8c1,7f9c2ab72136f9fbe2a2ca856021624f,38747,patrocinio,MG
814dfd64a142fe2564faef3932b676b9,d647bd6f2997e98e04f7d84da752b873,28655,monnerat,RJ
0f414c3de4b25372b9db335c5570a095,ce7cab3153b9b9f251ff92a4788a14b3,79112,campo grande,MS
dc559c575afc1ce546cc0444431b0988,f364ba24019dfd0b1ed8901272df7ebe,3017,sao paulo,SP
87aa30e83f7c52f5863d1437d17e27f3,c37cd7abcdc247d7b35a95a1deededf7,6325,carapicuiba,SP
7930549f156eea2b01b0fc2fdd323063,dfe634d4b8e0678799178b6ec8e1b0ba,91260,porto alegre,RS
25d9549b5702c8af2fc3de4411fc30df,ef5f99fa803762d909efc117e08c4a4e,13486,limeira,SP
d118674ac7bfbd3385a7546522278e5d,13cdb9d2530b1193e81f0c447924d2f0,4140,sao paulo,SP
c978f2fd46dad1cd91bea65c69607bf9,ffb7a3f4d1afe09714753add843d23b0,38408,uberlandia,MG
bb64979ec39706aac2d6bfe15948a5c0,01d628fd151ab84d5063f2dc5c92a118,13720,sao jose do rio pardo,SP
4df72ed5240f354774615dbdecdf3d30,274ba0b2bd0c833acb3646ddb36b1a03,3976,sao paulo,SP
f81bed8a63f637b20ff67dccd843c2a5,a9088d439d83c94aef38ee4846e31559,23530,rio de janeiro,RJ
e3e15018bc86fcb22b899d6c9306c1ff,0f8653d78f4a54f91c829eefa2d03e11,29090,vitoria,ES
